date,country,suspected_cases,confirmed_cases,deaths,recoveries,source_url,case_fatality_rate_pct
2015-06-12,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-12,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-12,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-12,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-06-12,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-12,Sierra Leone,3998,12932,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.61
2015-06-12,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-12,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-12,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-11,Guinea,12,3674,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.4
2015-06-11,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-11,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-11,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-11,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-06-11,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-11,Sierra Leone,3986,12911,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.61
2015-06-11,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-11,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-11,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-10,Guinea,12,3670,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.42
2015-06-10,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-10,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-10,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-10,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-06-10,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-10,Sierra Leone,3979,12901,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.61
2015-06-10,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-10,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-10,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-09,Guinea,12,3670,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.42
2015-06-09,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-09,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-09,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-09,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-06-09,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-09,Sierra Leone,3979,12901,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.61
2015-06-09,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-09,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-09,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-08,Guinea,13,3669,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.42
2015-06-08,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-08,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-08,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-08,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-06-08,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-08,Sierra Leone,3967,12884,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.61
2015-06-08,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-08,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-08,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-05,Guinea,17,3664,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.44
2015-06-05,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-05,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-05,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-05,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-06-05,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-05,Sierra Leone,3948,12859,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.62
2015-06-05,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-05,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-05,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-04,Guinea,11,3657,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.46
2015-06-04,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-04,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-04,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-04,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-06-04,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-04,Sierra Leone,3940,12850,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.62
2015-06-04,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-04,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-04,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-03,Guinea,10,3652,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.47
2015-06-03,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-03,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-03,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-03,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-06-03,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-03,Sierra Leone,3920,12827,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.62
2015-06-03,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-03,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-03,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-02,Guinea,10,3652,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.47
2015-06-02,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-02,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-02,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-02,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-06-02,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-02,Sierra Leone,3920,12827,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.62
2015-06-02,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-02,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-02,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-01,Guinea,14,3653,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.47
2015-06-01,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-01,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-01,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-01,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-06-01,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-01,Sierra Leone,3911,12816,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.62
2015-06-01,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-01,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-06-01,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-29,Guinea,9,3644,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.5
2015-05-29,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-29,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-29,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-29,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-29,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-29,Sierra Leone,3844,12745,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.63
2015-05-29,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-29,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-29,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-28,Guinea,6,3639,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.51
2015-05-28,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-28,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-28,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-28,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-28,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-28,Sierra Leone,3837,12735,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.63
2015-05-28,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-28,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-28,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-27,Guinea,12,3641,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.51
2015-05-27,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-27,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-27,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-27,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-27,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-27,Sierra Leone,3811,12706,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.64
2015-05-27,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-27,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-27,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-26,Guinea,12,3641,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.51
2015-05-26,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-26,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-26,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-26,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-26,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-26,Sierra Leone,3811,12706,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.64
2015-05-26,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-26,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-26,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-25,Guinea,13,3640,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.51
2015-05-25,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-25,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-25,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-25,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-25,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-25,Sierra Leone,3801,12696,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.64
2015-05-25,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-25,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-25,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-22,Guinea,23,3647,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.49
2015-05-22,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-22,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-22,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-22,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-22,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-22,Sierra Leone,3771,12666,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.64
2015-05-22,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-22,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-22,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-21,Guinea,26,3649,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.48
2015-05-21,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-21,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-21,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-21,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-21,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-21,Sierra Leone,3762,12656,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.64
2015-05-21,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-21,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-21,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-20,Guinea,15,3635,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.53
2015-05-20,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-20,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-20,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-20,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-20,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-20,Sierra Leone,3740,12632,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.65
2015-05-20,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-20,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-20,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-19,Guinea,15,3635,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.53
2015-05-19,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-19,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-19,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-19,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-19,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-19,Sierra Leone,3740,12632,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.65
2015-05-19,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-19,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-19,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-18,Guinea,12,3626,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.56
2015-05-18,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-18,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-18,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-18,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-18,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-18,Sierra Leone,3703,12593,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.65
2015-05-18,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-18,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-18,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-15,Guinea,11,3619,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.58
2015-05-15,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-15,Liberia,5574,10604,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-15,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-15,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-15,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-15,Sierra Leone,3655,12540,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.66
2015-05-15,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-15,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-15,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-14,Guinea,9,3615,419,0,https://data.humdata.org/dataset/ebola-cases-2014,11.59
2015-05-14,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-14,Liberia,5574,10604,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-14,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-14,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-14,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-14,Sierra Leone,3652,12536,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.66
2015-05-14,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-14,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-14,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-13,Guinea,11,3599,415,0,https://data.humdata.org/dataset/ebola-cases-2014,11.53
2015-05-13,Liberia,5574,10604,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-13,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-13,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-13,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-13,Sierra Leone,3635,12519,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.66
2015-05-13,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-13,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-13,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-12,Guinea,8,3597,415,0,https://data.humdata.org/dataset/ebola-cases-2014,11.54
2015-05-12,Liberia,5574,10604,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-12,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-12,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-12,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-12,Sierra Leone,3639,12523,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.66
2015-05-12,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-12,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-12,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-11,Guinea,11,3599,415,0,https://data.humdata.org/dataset/ebola-cases-2014,11.53
2015-05-11,Liberia,5574,10604,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-11,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-11,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-11,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-11,Sierra Leone,3635,12519,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.66
2015-05-11,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-11,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-11,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-08,Guinea,7,3592,415,0,https://data.humdata.org/dataset/ebola-cases-2014,11.55
2015-05-08,Liberia,5534,10564,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-08,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-08,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-08,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-08,Sierra Leone,3608,12492,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.67
2015-05-08,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-08,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-08,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-07,Guinea,7,3592,415,0,https://data.humdata.org/dataset/ebola-cases-2014,11.55
2015-05-07,Liberia,5534,10564,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-07,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-07,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-07,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-07,Sierra Leone,3586,12470,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.67
2015-05-07,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-07,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-07,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-06,Guinea,7,3589,415,0,https://data.humdata.org/dataset/ebola-cases-2014,11.56
2015-05-06,Liberia,5534,10564,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-06,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-06,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-06,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-06,Sierra Leone,3558,12440,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.67
2015-05-06,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-06,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-06,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-05,Guinea,7,3589,415,0,https://data.humdata.org/dataset/ebola-cases-2014,11.56
2015-05-05,Liberia,5477,10507,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-05,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-05,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-05,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-05,Sierra Leone,3558,12440,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.67
2015-05-05,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-05,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-05,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-04,Guinea,13,3591,415,0,https://data.humdata.org/dataset/ebola-cases-2014,11.56
2015-05-04,Liberia,5292,10322,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-04,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-04,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-04,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-04,Sierra Leone,3547,12426,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.67
2015-05-04,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-04,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-04,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-01,Guinea,2,3578,415,0,https://data.humdata.org/dataset/ebola-cases-2014,11.6
2015-05-01,Liberia,5292,10322,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-01,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-05-01,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-05-01,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
