date,country,suspected_cases,confirmed_cases,deaths,recoveries,case_fatality_rate_pct,source_url
6/22/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/22/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/22/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/19/15,Guinea,8,3674,419,0,11.4,https://data.humdata.org/dataset/ebola-cases-2014
6/19/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/19/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/19/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/19/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/19/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/19/15,Sierra Leone,4071,13012,208,0,1.6,https://data.humdata.org/dataset/ebola-cases-2014
6/19/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/19/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/19/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/18/15,Guinea,10,3675,419,0,11.4,https://data.humdata.org/dataset/ebola-cases-2014
6/18/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/18/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/18/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/18/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/18/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/18/15,Sierra Leone,4052,12990,208,0,1.6,https://data.humdata.org/dataset/ebola-cases-2014
6/18/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/18/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/18/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/17/15,Guinea,10,3674,419,0,11.4,https://data.humdata.org/dataset/ebola-cases-2014
6/17/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/17/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/17/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/17/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/17/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/17/15,Sierra Leone,4029,12965,208,0,1.6,https://data.humdata.org/dataset/ebola-cases-2014
6/17/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/17/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/17/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/16/15,Guinea,10,3678,419,0,11.39,https://data.humdata.org/dataset/ebola-cases-2014
6/16/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/16/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/16/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/16/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/16/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/16/15,Sierra Leone,4029,12965,208,0,1.6,https://data.humdata.org/dataset/ebola-cases-2014
6/16/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/16/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/16/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/15/15,Guinea,9,3677,419,0,11.4,https://data.humdata.org/dataset/ebola-cases-2014
6/15/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/15/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/15/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/15/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/15/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/15/15,Sierra Leone,4026,12962,208,0,1.6,https://data.humdata.org/dataset/ebola-cases-2014
6/15/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/15/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/15/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/12/15,Guinea,15,3677,419,0,11.4,https://data.humdata.org/dataset/ebola-cases-2014
6/12/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/12/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/12/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/12/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/12/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/12/15,Sierra Leone,3998,12932,208,0,1.61,https://data.humdata.org/dataset/ebola-cases-2014
6/12/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/12/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/12/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/11/15,Guinea,12,3674,419,0,11.4,https://data.humdata.org/dataset/ebola-cases-2014
6/11/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/11/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/11/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/11/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/11/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/11/15,Sierra Leone,3986,12911,208,0,1.61,https://data.humdata.org/dataset/ebola-cases-2014
6/11/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/11/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/11/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/10/15,Guinea,12,3670,419,0,11.42,https://data.humdata.org/dataset/ebola-cases-2014
6/10/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/10/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/10/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/10/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/10/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/10/15,Sierra Leone,3979,12901,208,0,1.61,https://data.humdata.org/dataset/ebola-cases-2014
6/10/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/10/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/10/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/9/15,Guinea,12,3670,419,0,11.42,https://data.humdata.org/dataset/ebola-cases-2014
6/9/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/9/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/9/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/9/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/9/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/9/15,Sierra Leone,3979,12901,208,0,1.61,https://data.humdata.org/dataset/ebola-cases-2014
6/9/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/9/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/9/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/8/15,Guinea,13,3669,419,0,11.42,https://data.humdata.org/dataset/ebola-cases-2014
6/8/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/8/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/8/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/8/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/8/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/8/15,Sierra Leone,3967,12884,208,0,1.61,https://data.humdata.org/dataset/ebola-cases-2014
6/8/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/8/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/8/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/5/15,Guinea,17,3664,419,0,11.44,https://data.humdata.org/dataset/ebola-cases-2014
6/5/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/5/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/5/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/5/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/5/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/5/15,Sierra Leone,3948,12859,208,0,1.62,https://data.humdata.org/dataset/ebola-cases-2014
6/5/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/5/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/5/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/4/15,Guinea,11,3657,419,0,11.46,https://data.humdata.org/dataset/ebola-cases-2014
6/4/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/4/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/4/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/4/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/4/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/4/15,Sierra Leone,3940,12850,208,0,1.62,https://data.humdata.org/dataset/ebola-cases-2014
6/4/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/4/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/4/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/3/15,Guinea,10,3652,419,0,11.47,https://data.humdata.org/dataset/ebola-cases-2014
6/3/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/3/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/3/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/3/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/3/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/3/15,Sierra Leone,3920,12827,208,0,1.62,https://data.humdata.org/dataset/ebola-cases-2014
6/3/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/3/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/3/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/2/15,Guinea,10,3652,419,0,11.47,https://data.humdata.org/dataset/ebola-cases-2014
6/2/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/2/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/2/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/2/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/2/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/2/15,Sierra Leone,3920,12827,208,0,1.62,https://data.humdata.org/dataset/ebola-cases-2014
6/2/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/2/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/2/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/1/15,Guinea,14,3653,419,0,11.47,https://data.humdata.org/dataset/ebola-cases-2014
6/1/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/1/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/1/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/1/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
6/1/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/1/15,Sierra Leone,3911,12816,208,0,1.62,https://data.humdata.org/dataset/ebola-cases-2014
6/1/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/1/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
6/1/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/29/15,Guinea,9,3644,419,0,11.5,https://data.humdata.org/dataset/ebola-cases-2014
5/29/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/29/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/29/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/29/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/29/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/29/15,Sierra Leone,3844,12745,208,0,1.63,https://data.humdata.org/dataset/ebola-cases-2014
5/29/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/29/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/29/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/28/15,Guinea,6,3639,419,0,11.51,https://data.humdata.org/dataset/ebola-cases-2014
5/28/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/28/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/28/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/28/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/28/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/28/15,Sierra Leone,3837,12735,208,0,1.63,https://data.humdata.org/dataset/ebola-cases-2014
5/28/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/28/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/28/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/27/15,Guinea,12,3641,419,0,11.51,https://data.humdata.org/dataset/ebola-cases-2014
5/27/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/27/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/27/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/27/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/27/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/27/15,Sierra Leone,3811,12706,208,0,1.64,https://data.humdata.org/dataset/ebola-cases-2014
5/27/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/27/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/27/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/26/15,Guinea,12,3641,419,0,11.51,https://data.humdata.org/dataset/ebola-cases-2014
5/26/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/26/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/26/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/26/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/26/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/26/15,Sierra Leone,3811,12706,208,0,1.64,https://data.humdata.org/dataset/ebola-cases-2014
5/26/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/26/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/26/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/25/15,Guinea,13,3640,419,0,11.51,https://data.humdata.org/dataset/ebola-cases-2014
5/25/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/25/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/25/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/25/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/25/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/25/15,Sierra Leone,3801,12696,208,0,1.64,https://data.humdata.org/dataset/ebola-cases-2014
5/25/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/25/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/25/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/22/15,Guinea,23,3647,419,0,11.49,https://data.humdata.org/dataset/ebola-cases-2014
5/22/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/22/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/22/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/22/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/22/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/22/15,Sierra Leone,3771,12666,208,0,1.64,https://data.humdata.org/dataset/ebola-cases-2014
5/22/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/22/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/22/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/21/15,Guinea,26,3649,419,0,11.48,https://data.humdata.org/dataset/ebola-cases-2014
5/21/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/21/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/21/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/21/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/21/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/21/15,Sierra Leone,3762,12656,208,0,1.64,https://data.humdata.org/dataset/ebola-cases-2014
5/21/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/21/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/21/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/20/15,Guinea,15,3635,419,0,11.53,https://data.humdata.org/dataset/ebola-cases-2014
5/20/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/20/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/20/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/20/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/20/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/20/15,Sierra Leone,3740,12632,208,0,1.65,https://data.humdata.org/dataset/ebola-cases-2014
5/20/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/20/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/20/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/19/15,Guinea,15,3635,419,0,11.53,https://data.humdata.org/dataset/ebola-cases-2014
5/19/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/19/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/19/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/19/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/19/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/19/15,Sierra Leone,3740,12632,208,0,1.65,https://data.humdata.org/dataset/ebola-cases-2014
5/19/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/19/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/19/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/18/15,Guinea,12,3626,419,0,11.56,https://data.humdata.org/dataset/ebola-cases-2014
5/18/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/18/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/18/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/18/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/18/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/18/15,Sierra Leone,3703,12593,208,0,1.65,https://data.humdata.org/dataset/ebola-cases-2014
5/18/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/18/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/18/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/15/15,Guinea,11,3619,419,0,11.58,https://data.humdata.org/dataset/ebola-cases-2014
5/15/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/15/15,Liberia,5574,10604,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/15/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/15/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/15/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/15/15,Sierra Leone,3655,12540,208,0,1.66,https://data.humdata.org/dataset/ebola-cases-2014
5/15/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/15/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/15/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/14/15,Guinea,9,3615,419,0,11.59,https://data.humdata.org/dataset/ebola-cases-2014
5/14/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/14/15,Liberia,5574,10604,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/14/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/14/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/14/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/14/15,Sierra Leone,3652,12536,208,0,1.66,https://data.humdata.org/dataset/ebola-cases-2014
5/14/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/14/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/14/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/13/15,Guinea,11,3599,415,0,11.53,https://data.humdata.org/dataset/ebola-cases-2014
5/13/15,Liberia,5574,10604,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/13/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/13/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/13/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/13/15,Sierra Leone,3635,12519,208,0,1.66,https://data.humdata.org/dataset/ebola-cases-2014
5/13/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/13/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/13/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/12/15,Guinea,8,3597,415,0,11.54,https://data.humdata.org/dataset/ebola-cases-2014
5/12/15,Liberia,5574,10604,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/12/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/12/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/12/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/12/15,Sierra Leone,3639,12523,208,0,1.66,https://data.humdata.org/dataset/ebola-cases-2014
5/12/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/12/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/12/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/11/15,Guinea,11,3599,415,0,11.53,https://data.humdata.org/dataset/ebola-cases-2014
5/11/15,Liberia,5574,10604,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/11/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/11/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
5/11/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/11/15,Sierra Leone,3635,12519,208,0,1.66,https://data.humdata.org/dataset/ebola-cases-2014
5/11/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/11/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/11/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
5/8/15,Guinea,7,3592,415,0,11.55,https://data.humdata.org/dataset/ebola-cases-2014
